frame,time,x,y
774,25.7666667,1199.33333333333,395
775,25.8,1197.875,395.5
776,25.8333334,1196.41666666667,396
777,25.8666666,1194.95833333333,396.5
778,25.9,1193.5,397
779,25.9333333,1190.93750032031,397.874999890625
780,25.9666667,1188.37500064062,398.74999978125
781,26,1185.81250096094,399.624999671875
782,26.0333333,1183.25000128125,400.4999995625
783,26.0666666,1180.68750160156,401.374999453125
784,26.1,1178.12500192187,402.24999934375
785,26.1333333,1175.56250224219,403.124999234375
786,26.1666667,1173,404
787,26.2,1171.22222162963,404.611111314815
788,26.2333334,1169.44444325926,405.22222262963
789,26.2666666,1167.66666488889,405.833333944445
790,26.3,1165.88888651852,406.44444525926
791,26.3333333,1164.11110814815,407.055556574075
792,26.3666667,1162.33332977778,407.666667888889
793,26.4,1160.55555140741,408.277779203704
794,26.4333333,1158.77777303704,408.888890518519
795,26.4666666,1157,409.5
796,26.5,1154.63636385124,409.954545413223
797,26.5333333,1152.27272770248,410.409090826446
798,26.5666667,1149.90909155372,410.86363623967
799,26.6,1147.54545540496,411.318181652893
800,26.6333334,1145.1818192562,411.772727066116
801,26.6666666,1142.81818310744,412.227272479339
802,26.7,1140.45454695868,412.681817892562
803,26.7333333,1138.09091080992,413.136363305785
804,26.7666667,1135.72727466116,413.590908719009
805,26.8,1133.3636385124,414.045454132232
806,26.8333333,1131,414.5
807,26.8666666,1128.27272752066,414.818181789256
808,26.9,1125.54545504132,415.136363578512
809,26.9333333,1122.81818256198,415.454545367769
810,26.9666667,1120.09091008264,415.772727157025
811,27,1117.36363760331,416.090908946281
812,27.0333334,1114.63636512397,416.409090735537
813,27.0666666,1111.90909264463,416.727272524793
814,27.1,1109.18182016529,417.04545431405
815,27.1333333,1106.45454768595,417.363636103306
816,27.1666667,1103.72727520661,417.681817892562
817,27.2,1101,418
818,27.2333333,1097.68749917187,418.437500109375
819,27.2666666,1094.37499834375,418.87500021875
820,27.3,1091.06249751562,419.312500328125
821,27.3333333,1087.7499966875,419.7500004375
822,27.3666667,1084.43749585937,420.187500546875
823,27.4,1081.12499503125,420.62500065625
824,27.4333334,1077.81249420312,421.062500765625
825,27.4666666,1074.5,421.5
826,27.5,1071.27777885185,421.833333222222
827,27.5333333,1068.0555577037,422.166666444445
828,27.5666667,1064.83333655555,422.499999666667
829,27.6,1061.61111540741,422.833332888889
830,27.6333333,1058.38889425926,423.166666111111
831,27.6666666,1055.16667311111,423.499999333334
832,27.7,1051.94445196296,423.833332555556
833,27.7333333,1048.72223081481,424.166665777778
834,27.7666667,1045.5,424.5
835,27.8,1042.05555440741,424.833333444444
836,27.8333334,1038.61110881481,425.166666888889
837,27.8666666,1035.16666322222,425.500000333333
838,27.9,1031.72221762963,425.833333777778
839,27.9333333,1028.27777203704,426.166667222222
840,27.9666667,1024.83332644444,426.500000666667
841,28,1021.38888085185,426.833334111111
842,28.0333333,1017.94443525926,427.166667555556
843,28.0666666,1014.5,427.5
844,28.1,1010.66666666667,427.583333333333
845,28.1333333,1006.83333333333,427.666666666667
846,28.1666667,1003,427.75
847,28.2,999.166666666667,427.833333333333
848,28.2333334,995.333333333333,427.916666666667
849,28.2666666,991.5,428
850,28.3,987.500001999999,428.166666583333
851,28.3333333,983.500003999998,428.333333166667
852,28.3666667,979.500005999997,428.49999975
853,28.4,975.500007999996,428.666666333334
854,28.4333333,971.500009999995,428.833332916667
855,28.4666667,967.5,429
856,28.5,963,428.833333333333
857,28.5333333,958.5,428.666666666667
858,28.5666666,954,428.5
859,28.6,949.5,428.333333333333
860,28.6333333,945,428.166666666667
861,28.6666667,940.5,428
862,28.7,936.428570846939,428
863,28.7333334,932.357141693878,428
864,28.7666666,928.285712540816,428
865,28.8,924.214283387755,428
866,28.8333333,920.142854234694,428
867,28.8666667,916.071425081633,428
868,28.9,912,428
869,28.9333333,907.30000094,427.90000002
870,28.9666666,902.600001879999,427.80000004
871,29,897.900002819999,427.70000006
872,29.0333333,893.200003759999,427.60000008
873,29.0666667,888.5,427.5
874,29.1,883.749997624999,427.249999875
875,29.1333333,878.999995249998,426.99999975
876,29.1666667,874.249992874997,426.749999625
877,29.2,869.499990499995,426.4999995
878,29.2333334,864.749988124994,426.249999375
879,29.2666666,860,426
880,29.3,855.222223814814,425.611111240741
881,29.3333333,850.444447629628,425.222222481481
882,29.3666667,845.666671444443,424.833333722222
883,29.4,840.888895259257,424.444444962963
884,29.4333334,836.111119074071,424.055556203704
885,29.4666666,831.333342888886,423.666667444444
886,29.5,826.5555667037,423.277778685185
887,29.5333333,821.777790518514,422.888889925926
888,29.5666667,817,422.5
889,29.6,812,422.083333333333
890,29.6333333,807,421.666666666667
891,29.6666666,802,421.25
892,29.7,797,420.833333333333
893,29.7333333,792.000000000001,420.416666666667
894,29.7666667,787,420
895,29.8,782.666666666667,419.75
896,29.8333334,778.333333333333,419.5
897,29.8666666,774,419.25
898,29.9,769.666666666667,419
899,29.9333333,765.333333333333,418.75
900,29.9666667,761,418.5
901,30,756.5,418.166666666667
902,30.0333333,752,417.833333333333
903,30.0666666,747.5,417.5
904,30.1,743,417.166666666667
905,30.1333333,738.5,416.833333333333
906,30.1666667,734,416.5
907,30.2,730.166666666667,415.916666666667
908,30.2333334,726.333333333333,415.333333333333
909,30.2666666,722.5,414.75
910,30.3,718.666666666667,414.166666666667
911,30.3333333,714.833333333333,413.583333333333
912,30.3666667,711,413
913,30.4,707.611109981481,412.72222212963
914,30.4333333,704.222219962962,412.444444259259
915,30.4666666,700.833329944443,412.166666388889
916,30.5,697.444439925924,411.888888518518
917,30.5333333,694.055549907405,411.611110648148
918,30.5666667,690.666659888886,411.333332777778
919,30.6,687.277769870367,411.055554907407
920,30.6333334,683.888879851849,410.777777037037
921,30.6666666,680.5,410.5
922,30.7,677.60000058,410.5
923,30.7333333,674.70000116,410.5
924,30.7666667,671.80000174,410.5
925,30.8,668.90000232,410.5
926,30.8333333,666,410.5
927,30.8666666,663.250001374999,410.5
928,30.9,660.5,410.5
929,30.9333333,NaN,NaN
930,30.9666667,NaN,NaN
931,31,NaN,NaN
932,31.0333334,NaN,NaN
933,31.0666666,NaN,NaN
934,31.1,NaN,NaN
935,31.1333333,NaN,NaN
936,31.1666667,NaN,NaN
937,31.2,NaN,NaN
938,31.2333333,NaN,NaN
939,31.2666666,NaN,NaN
940,31.3,NaN,NaN
941,31.3333333,NaN,NaN
942,31.3666667,NaN,NaN
943,31.4,NaN,NaN
944,31.4333334,NaN,NaN
945,31.4666666,NaN,NaN
946,31.5,NaN,NaN
947,31.5333333,NaN,NaN
948,31.5666667,NaN,NaN
949,31.6,NaN,NaN
950,31.6333333,NaN,NaN
951,31.6666666,NaN,NaN
952,31.7,NaN,NaN
953,31.7333333,NaN,NaN
954,31.7666667,NaN,NaN
955,31.8,NaN,NaN
956,31.8333334,NaN,NaN
957,31.8666666,NaN,NaN
958,31.9,NaN,NaN
959,31.9333333,NaN,NaN
960,31.9666667,NaN,NaN
961,32,NaN,NaN
962,32.0333333,NaN,NaN
963,32.0666666,NaN,NaN
964,32.1,NaN,NaN
965,32.1333333,NaN,NaN
966,32.1666667,NaN,NaN
967,32.2,NaN,NaN
968,32.2333333,NaN,NaN
969,32.2666667,NaN,NaN
970,32.3,NaN,NaN
971,32.3333334,NaN,NaN
972,32.3666666,NaN,NaN
973,32.4,NaN,NaN
974,32.4333333,NaN,NaN
975,32.4666667,NaN,NaN
976,32.5,NaN,NaN
977,32.5333333,NaN,NaN
978,32.5666666,NaN,NaN
979,32.6,NaN,NaN
980,32.6333333,NaN,NaN
981,32.6666667,NaN,NaN
982,32.7,NaN,NaN
983,32.7333334,NaN,NaN
984,32.7666666,NaN,NaN
985,32.8,NaN,NaN
986,32.8333333,NaN,NaN
987,32.8666667,NaN,NaN
988,32.9,NaN,NaN
989,32.9333333,NaN,NaN
990,32.9666666,NaN,NaN
991,33,660.5,393
992,33.0333333,663.900001330435,392.399999765217
993,33.0666667,667.300002660871,391.799999530435
994,33.1,670.700003991306,391.199999295652
995,33.1333334,674.100005321741,390.599999060869
996,33.1666666,677.5,390
997,33.2,680.611111084058,389.388888894203
998,33.2333333,683.722222168116,388.777777788406
999,33.2666667,686.833333252174,388.166666682609
1000,33.3,689.944444336232,387.555555576812
1001,33.3333333,693.055555420289,386.944444471014
1002,33.3666667,696.166666504347,386.333333365217
1003,33.4,699.277777588405,385.72222225942
1004,33.4333333,702.388888672463,385.111111153623
1005,33.4666666,705.5,384.5
1006,33.5,707.666665925604,383.833333561353
1007,33.5333333,709.833331851208,383.166667122705
1008,33.5666667,711.999997776813,382.500000684058
1009,33.6,714.166663702417,381.83333424541
1010,33.6333334,716.333329628021,381.166667806763
1011,33.6666666,718.499995553625,380.500001368115
1012,33.7,720.666661479229,379.833334929468
1013,33.7333333,722.833327404833,379.16666849082
1014,33.7666667,725,378.5
1015,33.8,726.611111097101,377.444444453623
1016,33.8333333,728.222222194203,376.388888907246
1017,33.8666666,729.833333291304,375.333333360869
1018,33.9,731.444444388406,374.277777814493
1019,33.9333333,733.055555485507,373.222222268116
1020,33.9666667,734.666666582609,372.166666721739
1021,34,736.27777767971,371.111111175362
1022,34.0333333,737.888888776811,370.055555628985
1023,34.0666667,739.5,369
1024,34.1,740.346153903885,367.538461438745
1025,34.1333334,741.19230780777,366.076922877489
1026,34.1666666,742.038461711654,364.615384316234
1027,34.2,742.884615615539,363.153845754978
1028,34.2333333,743.730769519424,361.692307193723
1029,34.2666667,744.576923423309,360.230768632467
1030,34.3,745.423077327193,358.769230071212
1031,34.3333333,746.269231231078,357.307691509956
1032,34.3666666,747.115385134963,355.846152948701
1033,34.4,747.961539038848,354.384614387445
1034,34.4333333,748.807692942733,352.92307582619
1035,34.4666667,749.653846846617,351.461537264935
1036,34.5,750.5,350
1037,34.5333333,750.772727245562,348.636363772188
1038,34.5666667,751.045454491125,347.272727544377
1039,34.6,751.318181736687,345.909091316565
1040,34.6333333,751.590908982249,344.545455088753
1041,34.6666667,751.863636227812,343.181818860941
1042,34.7,752.136363473374,341.81818263313
1043,34.7333334,752.409090718936,340.454546405318
1044,34.7666666,752.681817964498,339.090910177506
1045,34.8,752.954545210061,337.727273949695
1046,34.8333333,753.227272455623,336.363637721883
1047,34.8666667,753.5,335
1048,34.9,753.409090893353,332.954545100431
1049,34.9333333,753.318181786705,330.909090200862
1050,34.9666666,753.227272680058,328.863635301293
1051,35,753.13636357341,326.818180401724
1052,35.0333333,753.045454466763,324.772725502156
1053,35.0666667,752.954545360115,322.727270602587
1054,35.1,752.863636253468,320.681815703018
1055,35.1333334,752.77272714682,318.636360803449
1056,35.1666666,752.681818040173,316.59090590388
1057,35.2,752.590908933525,314.545451004311
1058,35.2333333,752.5,312.5
1059,35.2666667,751.722222488245,310.11111192818
1060,35.3,750.944444976489,307.72222385636
1061,35.3333333,750.166667464734,305.33333578454
1062,35.3666666,749.388889952979,302.94444771272
1063,35.4,748.611112441223,300.555559640901
1064,35.4333333,747.833334929468,298.166671569081
1065,35.4666667,747.055557417713,295.777783497261
1066,35.5,746.277779905957,293.388895425441
1067,35.5333334,745.5,291
1068,35.5666666,744.199999491304,288.299998943478
1069,35.6,742.899998982608,285.599997886956
1070,35.6333333,741.599998473913,282.899996830434
1071,35.6666667,740.299997965217,280.199995773911
1072,35.7,739,277.5
1073,35.7333333,737.333333347826,274.000000030435
1074,35.7666666,735.666666695652,270.500000060869
1075,35.8,734,267
1076,35.8333333,732,264.5
1077,35.8666667,729.888888907246,261.055555585507
1078,35.9,727.777777814493,257.611111171015
1079,35.9333334,725.666666721739,254.166666756522
1080,35.9666666,723.555555628986,250.722222342029
1081,36,721.444444536232,247.277777927536
1082,36.0333333,719.333333443478,243.833333513044
1083,36.0666667,717.222222350725,240.388889098551
1084,36.1,715.111111257971,236.944444684058
1085,36.1333333,713,233.5
1086,36.1666666,711.000000417391,229.700000793043
1087,36.2,709.000000834782,225.900001586086
1088,36.2333333,707.000001252173,222.100002379129
1089,36.2666667,705.000001669564,218.300003172173
1090,36.3,703,214.5
1091,36.3333333,700.428571083585,210.928570949423
1092,36.3666667,697.85714216717,207.357141898847
1093,36.4,695.285713250754,203.78571284827
1094,36.4333333,692.714284334339,200.214283797693
1095,36.4666666,690.142855417924,196.642854747116
1096,36.5,687.571426501509,193.07142569654
1097,36.5333333,685,189.5
1098,36.5666667,682.333333356522,185.500000034783
1099,36.6,679.666666713043,181.500000069565
1100,36.6333334,677.000000069565,177.500000104348
1101,36.6666666,674.333333426087,173.50000013913
1102,36.7,671.666666782608,169.500000173913
1103,36.7333333,669.00000013913,165.500000208695
1104,36.7666667,666.333333495652,161.500000243478
1105,36.8,663.666666852174,157.500000278261
1106,36.8333333,661,153.5
1107,36.8666666,NaN,NaN
1108,36.9,NaN,NaN
1109,36.9333333,NaN,NaN
1110,36.9666667,NaN,NaN
1111,37,NaN,NaN
1112,37.0333334,NaN,NaN
1113,37.0666666,NaN,NaN
1114,37.1,NaN,NaN
1115,37.1333333,NaN,NaN
1116,37.1666667,NaN,NaN
1117,37.2,NaN,NaN
1118,37.2333333,NaN,NaN
1119,37.2666666,NaN,NaN
1120,37.3,NaN,NaN
1121,37.3333333,NaN,NaN
1122,37.3666667,NaN,NaN
1123,37.4,NaN,NaN
1124,37.4333334,NaN,NaN
1125,37.4666666,NaN,NaN
1126,37.5,NaN,NaN
1127,37.5333333,NaN,NaN
1128,37.5666667,NaN,NaN
1129,37.6,NaN,NaN
1130,37.6333333,NaN,NaN
1131,37.6666666,NaN,NaN
1132,37.7,NaN,NaN
1133,37.7333333,NaN,NaN
1134,37.7666667,NaN,NaN
1135,37.8,NaN,NaN
1136,37.8333334,NaN,NaN
1137,37.8666666,NaN,NaN
1138,37.9,NaN,NaN
1139,37.9333333,NaN,NaN
1140,37.9666667,NaN,NaN
1141,38,NaN,NaN
1142,38.0333333,NaN,NaN
1143,38.0666666,NaN,NaN
1144,38.1,NaN,NaN
1145,38.1333333,NaN,NaN
1146,38.1666667,NaN,NaN
1147,38.2,NaN,NaN
1148,38.2333334,NaN,NaN
1149,38.2666667,NaN,NaN
1150,38.3,NaN,NaN
1151,38.3333333,NaN,NaN
1152,38.3666666,NaN,NaN
1153,38.4,NaN,NaN
1154,38.4333333,NaN,NaN
1155,38.4666667,NaN,NaN
1156,38.5,NaN,NaN
1157,38.5333334,NaN,NaN
1158,38.5666666,NaN,NaN
1159,38.6,NaN,NaN
1160,38.6333333,NaN,NaN
1161,38.6666667,NaN,NaN
1162,38.7,NaN,NaN
1163,38.7333333,NaN,NaN
1164,38.7666666,NaN,NaN
1165,38.8,NaN,NaN
1166,38.8333333,NaN,NaN
1167,38.8666667,NaN,NaN
1168,38.9,NaN,NaN
1169,38.9333334,NaN,NaN
1170,38.9666666,NaN,NaN
1171,39,NaN,NaN
1172,39.0333333,NaN,NaN
1173,39.0666667,NaN,NaN
1174,39.1,NaN,NaN
1175,39.1333333,NaN,NaN
1176,39.1666667,NaN,NaN
1177,39.2,NaN,NaN
1178,39.2333333,NaN,NaN
1179,39.2666666,NaN,NaN
1180,39.3,NaN,NaN
1181,39.3333334,NaN,NaN
1182,39.3666666,NaN,NaN
1183,39.4,NaN,NaN
1184,39.4333333,NaN,NaN
1185,39.4666667,NaN,NaN
1186,39.5,NaN,NaN
1187,39.5333333,NaN,NaN
1188,39.5666666,NaN,NaN
1189,39.6,NaN,NaN
1190,39.6333333,NaN,NaN
1191,39.6666667,NaN,NaN
1192,39.7,NaN,NaN
1193,39.7333333,NaN,NaN
1194,39.7666667,NaN,NaN
1195,39.8,NaN,NaN
1196,39.8333333,NaN,NaN
1197,39.8666667,NaN,NaN
1198,39.9,NaN,NaN
1199,39.9333333,NaN,NaN
1200,39.9666667,NaN,NaN
1201,40,NaN,NaN
1202,40.0333333,NaN,NaN
1203,40.0666667,NaN,NaN
1204,40.1,NaN,NaN
1205,40.1333334,NaN,NaN
1206,40.1666666,NaN,NaN
1207,40.2,NaN,NaN
1208,40.2333333,NaN,NaN
1209,40.2666667,NaN,NaN
1210,40.3,NaN,NaN
1211,40.3333333,NaN,NaN
1212,40.3666666,NaN,NaN
1213,40.4,NaN,NaN
1214,40.4333334,NaN,NaN
1215,40.4666666,NaN,NaN
1216,40.5,NaN,NaN
1217,40.5333333,NaN,NaN
1218,40.5666667,NaN,NaN
1219,40.6,NaN,NaN
1220,40.6333333,NaN,NaN
1221,40.6666666,NaN,NaN
1222,40.7,NaN,NaN
1223,40.7333333,NaN,NaN
1224,40.7666667,NaN,NaN
1225,40.8,NaN,NaN
1226,40.8333334,NaN,NaN
1227,40.8666666,NaN,NaN
1228,40.9,NaN,NaN
1229,40.9333333,NaN,NaN
1230,40.9666667,NaN,NaN
1231,41,NaN,NaN
1232,41.0333333,NaN,NaN
1233,41.0666666,NaN,NaN
1234,41.1,NaN,NaN
1235,41.1333334,NaN,NaN
1236,41.1666667,NaN,NaN
1237,41.2,NaN,NaN
1238,41.2333333,NaN,NaN
1239,41.2666666,NaN,NaN
1240,41.3,NaN,NaN
1241,41.3333333,NaN,NaN
1242,41.3666667,NaN,NaN
1243,41.4,NaN,NaN
1244,41.4333334,NaN,NaN
1245,41.4666666,NaN,NaN
1246,41.5,NaN,NaN
1247,41.5333333,NaN,NaN
1248,41.5666667,NaN,NaN
1249,41.6,NaN,NaN
1250,41.6333333,NaN,NaN
1251,41.6666666,NaN,NaN
1252,41.7,NaN,NaN
1253,41.7333333,NaN,NaN
1254,41.7666667,NaN,NaN
1255,41.8,NaN,NaN
1256,41.8333334,NaN,NaN
1257,41.8666666,NaN,NaN
1258,41.9,NaN,NaN
1259,41.9333333,NaN,NaN
1260,41.9666667,NaN,NaN
1261,42,NaN,NaN
1262,42.0333333,NaN,NaN
1263,42.0666667,NaN,NaN
1264,42.1,NaN,NaN
1265,42.1333333,NaN,NaN
1266,42.1666666,NaN,NaN
1267,42.2,NaN,NaN
1268,42.2333333,NaN,NaN
1269,42.2666667,NaN,NaN
1270,42.3,NaN,NaN
1271,42.3333334,NaN,NaN
1272,42.3666666,NaN,NaN
1273,42.4,NaN,NaN
1274,42.4333333,NaN,NaN
1275,42.4666667,NaN,NaN
1276,42.5,NaN,NaN
1277,42.5333333,NaN,NaN
1278,42.5666666,NaN,NaN
1279,42.6,NaN,NaN
1280,42.6333333,NaN,NaN
1281,42.6666667,NaN,NaN
1282,42.7,NaN,NaN
1283,42.7333334,NaN,NaN
1284,42.7666666,NaN,NaN
1285,42.8,NaN,NaN
1286,42.8333333,NaN,NaN
1287,42.8666667,NaN,NaN
1288,42.9,NaN,NaN
1289,42.9333333,NaN,NaN
1290,42.9666666,NaN,NaN
1291,43,NaN,NaN
1292,43.0333333,NaN,NaN
1293,43.0666667,NaN,NaN
1294,43.1,NaN,NaN
1295,43.1333334,NaN,NaN
1296,43.1666666,NaN,NaN
1297,43.2,NaN,NaN
1298,43.2333333,NaN,NaN
1299,43.2666667,NaN,NaN
1300,43.3,NaN,NaN
1301,43.3333333,NaN,NaN
1302,43.3666666,NaN,NaN
1303,43.4,NaN,NaN
1304,43.4333333,NaN,NaN
1305,43.4666667,NaN,NaN
1306,43.5,NaN,NaN
1307,43.5333334,NaN,NaN
1308,43.5666666,NaN,NaN
1309,43.6,NaN,NaN
1310,43.6333333,NaN,NaN
1311,43.6666667,NaN,NaN
1312,43.7,NaN,NaN
1313,43.7333333,NaN,NaN
1314,43.7666666,NaN,NaN
1315,43.8,NaN,NaN
1316,43.8333334,NaN,NaN
1317,43.8666667,661.5,396
1318,43.9,668.250001687501,395.7499999375
1319,43.9333334,675.000003375001,395.499999875
1320,43.9666666,681.750005062502,395.2499998125
1321,44,688.5,395
1322,44.0333333,698.388888888889,395.722222222222
1323,44.0666667,708.277777777778,396.444444444444
1324,44.1,718.166666666667,397.166666666667
1325,44.1333333,728.055555555556,397.888888888889
1326,44.1666666,737.944444444444,398.611111111111
1327,44.2,747.833333333333,399.333333333333
1328,44.2333333,757.722222222222,400.055555555555
1329,44.2666667,767.611111111111,400.777777777778
1330,44.3,777.5,401.5
1331,44.3333334,789.312502953126,401.7500000625
1332,44.3666666,801.125005906251,402.000000125
1333,44.4,812.937508859377,402.2500001875
1334,44.4333333,824.750011812503,402.50000025
1335,44.4666667,836.562514765628,402.7500003125
1336,44.5,848.375017718754,403.000000375
1337,44.5333333,860.18752067188,403.2500004375
1338,44.5666666,872,403.5
1339,44.6,884.857139183674,403.642857102041
1340,44.6333333,897.714278367349,403.785714204082
1341,44.6666667,910.571417551024,403.928571306123
1342,44.7,923.428556734698,404.071428408163
1343,44.7333334,936.285695918372,404.214285510204
1344,44.7666666,949.142835102047,404.357142612245
1345,44.8,962,404.5
1346,44.8333333,975.874998265625,404.437500007813
1347,44.8666667,989.74999653125,404.375000015625
1348,44.9,1003.62499479688,404.312500023438
1349,44.9333333,1017.4999930625,404.25000003125
1350,44.9666666,1031.37499132813,404.187500039063
1351,45,1045.24998959375,404.125000046875
1352,45.0333333,1059.12498785938,404.062500054688
1353,45.0666667,1073,404
1354,45.1,1087.20000568,403.79999992
1355,45.1333334,1101.40001136,403.59999984
1356,45.1666666,1115.60001704001,403.39999976
1357,45.2,1129.80002272001,403.19999968
1358,45.2333333,1144,403
1359,45.2666667,1159.12500378125,403
1360,45.3,1174.2500075625,403
1361,45.3333333,1189.37501134375,403
1362,45.3666666,1204.5,403
1363,45.4,1221.99998250002,402.166667499999
1364,45.4333333,1239.49996500004,401.333334999998
1365,45.4666667,1257,400.5
1366,45.5,NaN,NaN
1367,45.5333333,NaN,NaN
1368,45.5666667,NaN,NaN
1369,45.6,NaN,NaN
1370,45.6333333,NaN,NaN
1371,45.6666667,NaN,NaN
1372,45.7,NaN,NaN
1373,45.7333333,NaN,NaN
1374,45.7666667,NaN,NaN
1375,45.8,NaN,NaN
1376,45.8333333,NaN,NaN
1377,45.8666667,NaN,NaN
1378,45.9,NaN,NaN
1379,45.9333334,NaN,NaN
1380,45.9666666,NaN,NaN
1381,46,NaN,NaN
1382,46.0333333,NaN,NaN
1383,46.0666667,NaN,NaN
1384,46.1,NaN,NaN
1385,46.1333334,NaN,NaN
1386,46.1666666,NaN,NaN
1387,46.2,NaN,NaN
1388,46.2333333,NaN,NaN
1389,46.2666667,NaN,NaN
1390,46.3,NaN,NaN
1391,46.3333333,NaN,NaN
1392,46.3666666,NaN,NaN
1393,46.4,NaN,NaN
1394,46.4333333,NaN,NaN
1395,46.4666667,NaN,NaN
1396,46.5,NaN,NaN
1397,46.5333334,NaN,NaN
1398,46.5666666,NaN,NaN
1399,46.6,NaN,NaN
1400,46.6333333,NaN,NaN
1401,46.6666667,NaN,NaN
1402,46.7,NaN,NaN
1403,46.7333333,NaN,NaN
1404,46.7666666,NaN,NaN
1405,46.8,NaN,NaN
1406,46.8333333,NaN,NaN
1407,46.8666667,NaN,NaN
1408,46.9,NaN,NaN
1409,46.9333334,NaN,NaN
1410,46.9666666,NaN,NaN
1411,47,NaN,NaN
1412,47.0333333,NaN,NaN
1413,47.0666667,NaN,NaN
1414,47.1,NaN,NaN
1415,47.1333333,NaN,NaN
1416,47.1666666,NaN,NaN
1417,47.2,NaN,NaN
1418,47.2333333,NaN,NaN
1419,47.2666667,NaN,NaN
1420,47.3,NaN,NaN
1421,47.3333334,NaN,NaN
1422,47.3666666,NaN,NaN
1423,47.4,NaN,NaN
1424,47.4333333,NaN,NaN
1425,47.4666667,NaN,NaN
1426,47.5,NaN,NaN
1427,47.5333333,NaN,NaN
1428,47.5666666,NaN,NaN
1429,47.6,NaN,NaN
1430,47.6333334,NaN,NaN
1431,47.6666667,NaN,NaN
1432,47.7,NaN,NaN
1433,47.7333333,NaN,NaN
1434,47.7666666,NaN,NaN
1435,47.8,NaN,NaN
1436,47.8333333,NaN,NaN
1437,47.8666667,NaN,NaN
1438,47.9,NaN,NaN
1439,47.9333334,NaN,NaN
1440,47.9666666,NaN,NaN
1441,48,NaN,NaN
1442,48.0333333,NaN,NaN
1443,48.0666667,NaN,NaN
1444,48.1,NaN,NaN
1445,48.1333333,NaN,NaN
1446,48.1666666,NaN,NaN
1447,48.2,NaN,NaN
1448,48.2333333,NaN,NaN
1449,48.2666667,NaN,NaN
1450,48.3,NaN,NaN
1451,48.3333334,NaN,NaN
1452,48.3666666,NaN,NaN
1453,48.4,NaN,NaN
1454,48.4333333,NaN,NaN
1455,48.4666667,NaN,NaN
1456,48.5,NaN,NaN
1457,48.5333333,NaN,NaN
1458,48.5666666,NaN,NaN
1459,48.6,NaN,NaN
1460,48.6333333,NaN,NaN
1461,48.6666667,NaN,NaN
1462,48.7,NaN,NaN
1463,48.7333334,NaN,NaN
1464,48.7666666,NaN,NaN
1465,48.8,NaN,NaN
1466,48.8333333,NaN,NaN
1467,48.8666667,1259.5,337
1468,48.9,1248.7499973462,337.500000123433
1469,48.9333333,1237.9999946924,338.000000246865
1470,48.9666666,1227.24999203859,338.500000370298
1471,49,1216.5,339
1472,49.0333333,1205.28571271883,339
1473,49.0666667,1194.07142543766,339
1474,49.1,1182.85713815648,339
1475,49.1333334,1171.64285087531,339
1476,49.1666666,1160.42856359414,339
1477,49.2,1149.21427631297,339
1478,49.2333333,1138,339
1479,49.2666667,1129.95833335854,338.750000000784
1480,49.3,1121.91666671708,338.500000001567
1481,49.3333334,1113.87500007563,338.250000002351
1482,49.3666666,1105.83333343417,338.000000003135
1483,49.4,1097.79166679271,337.750000003918
1484,49.4333333,1089.75000015125,337.500000004702
1485,49.4666667,1081.7083335098,337.250000005486
1486,49.5,1073.66666686834,337.000000006269
1487,49.5333334,1065.62500022688,336.750000007053
1488,49.5666666,1057.58333358542,336.500000007837
1489,49.6,1049.54166694397,336.250000008621
1490,49.6333333,1041.5,336
1491,49.6666667,1032.44999912337,335.399999941881
1492,49.7,1023.39999824674,334.799999883762
1493,49.7333333,1014.34999737011,334.199999825643
1494,49.7666666,1005.29999649348,333.599999767524
1495,49.8,996.249995616849,332.999999709405
1496,49.8333334,987.199994740219,332.399999651285
1497,49.8666667,978.149993863589,331.799999593166
1498,49.9,969.099992986958,331.199999535047
1499,49.9333333,960.049992110328,330.599999476928
1500,49.9666666,951,330
1501,50,942.187501129187,329.500000064067
1502,50.0333334,933.375002258375,329.000000128135
1503,50.0666666,924.562503387563,328.500000192202
1504,50.1,915.75000451675,328.000000256269
1505,50.1333333,906.937505645938,327.500000320337
1506,50.1666667,898.125006775125,327.000000384404
1507,50.2,889.312507904313,326.500000448472
1508,50.2333333,880.5,326
1509,50.2666666,873.000003773509,325.750000125784
1510,50.3,865.5,325.5
1511,50.3333333,858.800001361003,325.899999918746
1512,50.3666667,852.100002722006,326.299999837492
1513,50.4,845.400004083009,326.699999756238
1514,50.4333333,838.700005444012,327.099999674984
1515,50.4666667,832,327.5
1516,50.5,825.624998426234,328.125000154291
1517,50.5333333,819.249996852468,328.750000308582
1518,50.5666667,812.874995278702,329.375000462872
1519,50.6,806.5,330
1520,50.6333334,801.249998703957,331.000000246865
1521,50.6666666,795.999997407915,332.000000493731
1522,50.7,790.749996111872,333.000000740596
1523,50.7333333,785.49999481583,334.000000987461
1524,50.7666667,780.249993519787,335.000001234326
1525,50.8,774.999992223744,336.000001481192
1526,50.8333333,769.749990927702,337.000001728057
1527,50.8666666,764.5,338
1528,50.9,757.555557892139,338.833333052943
1529,50.9333333,750.611115784278,339.666666105887
1530,50.9666667,743.666673676417,340.49999915883
1531,51,736.722231568556,341.333332211773
1532,51.0333334,729.777789460695,342.166665264717
1533,51.0666666,722.833347352834,342.99999831766
1534,51.1,715.888905244973,343.833331370603
1535,51.1333333,708.944463137112,344.666664423547
1536,51.1666667,702,345.5
1537,51.2,694.49999702351,345.600000039687
1538,51.2333333,686.999994047019,345.700000079373
